,name,reviews,score,year,month,day,label,sentiment,percent
21013,최지웅,어 너무 재밌다는 말밖에,5,2022,9,12,1,긍정,[0.9376475]
21014,서정우,몇번하다보면 지루하지 않음,5,2022,9,11,1,긍정,[0.9555345]
21015,스치면인연,재밌게 놀고 있었어요 ㅎㅎ,5,2022,10,20,1,긍정,[0.9608626]
21016,Google 사용자,시간가는줄 모르고 재밌네요,5,2022,11,2,1,긍정,[0.97344977]
21017,비복크,아진짜내가왜이거광고를무시했지,5,2022,9,22,1,부정,[0.8810494]
21018,온민주,킬링타임으로 진짜 좋다,5,2022,10,9,1,긍정,[0.98222363]
21019,김민구,슈팅게임 시간때우기 좋음,5,2022,11,15,1,긍정,[0.8560592]
21020,권순범,너무 재밌어서 시간가는줄 몰라요,5,2022,8,19,1,긍정,[0.9820031]
21021,박병영,시간잘간당,5,2022,12,31,1,긍정,[0.89429253]
21022,Anand Chang,너무 재밌어요 강추,5,2022,10,8,1,긍정,[0.98417217]
21023,박동원,시간순삭 꿀잼,5,2023,2,24,1,긍정,[0.98119456]
21024,말해뭐해,하지마세요 중독되요 하,5,2022,12,19,1,긍정,[0.73496455]
21025,배두,업데이트가 안뜹니다,5,2022,9,23,1,부정,[0.7699342]
21026,보리복둥,재미있고 스트래스도 해소해주는 운빨초갓겜인거 실화,5,2022,9,9,1,긍정,[0.97614825]
21027,또띠,재밋는데 어렵긴하네요,5,2022,10,31,1,긍정,[0.79176915]
21028,장승호,친구들과재미있게,5,2023,1,31,1,긍정,[0.8765933]
21029,조지우,진ㅉㅏ 너무 재밌어요,5,2022,9,12,1,긍정,[0.9827749]
21030,강정연,와 지짜 재미있어요 ㅋㅋ,5,2022,9,4,1,긍정,[0.9838171]
21031,최동재,개꿀잼시간순삭ㄷㄷ,5,2023,1,3,1,긍정,[0.98405564]
21032,크크리퍼남tv,심심할때 하기좋은 게임입니다,5,2022,8,27,1,긍정,[0.97397983]
21033,문희,아들이 재미있다고 같이합니다 ㅋㅋ,5,2022,10,10,1,긍정,[0.9579317]
21034,정준휘,이 게임은 진짜 재밌어요 안깐 사람들은 꼭 해보세요,5,2022,9,18,1,긍정,[0.9832525]
21035,jwook h,시간 때우기는 이만한게 없다,5,2022,10,19,1,긍정,[0.92913747]
21036,최시온,제 계정이 업데이트 히고 없어졌습니다 이것좀 고쳐주세요,5,2022,9,23,1,부정,[0.832476]
21037,kiki,이 게임 좋아,5,2022,11,20,1,긍정,[0.96576226]
21038,林경범,전략적 게임 요소,5,2022,8,15,1,긍정,[0.78351194]
21039,신현숙,재미있는 업글 형 게임 이내요,5,2022,9,1,1,긍정,[0.75110143]
21040,강희,아주재미있어요,5,2023,2,25,1,긍정,[0.9667923]
21041,문종원,누구나쉽고재밌게할수있습니다,5,2022,10,20,1,긍정,[0.9774431]
21042,Luke Cho,뭐지 단순한데 재밌다,5,2022,11,4,1,긍정,[0.90855676]
21043,유은영,이야이게임 너무 재밌습니당,5,2022,11,3,1,긍정,[0.9836073]
21044,이옥이,너무 재미있습니다ㅎㅎ,5,2022,9,16,1,긍정,[0.9768786]
21045,김현,어렵고 잼나네요,5,2022,8,20,1,긍정,[0.8543176]
21046,Rich Qeen,재밌슴 시간잘감,5,2022,11,24,1,긍정,[0.95970833]
21047,돌격대장우팀장,아들래미 하기 좋네,5,2022,12,4,1,긍정,[0.88206244]
21048,noname,일차 아직까진 재밌음,5,2022,9,8,1,긍정,[0.9569899]
21049,김숙희연차숙희,갓겜무과금도재미있게할수있고무기들이다양하니까꿀잼,5,2022,9,29,1,긍정,[0.98448527]
21050,YUNJUNG HAM,이게임 덕에 스트레스 해소되요굿굿굿,5,2022,10,16,1,긍정,[0.9827056]
21051,장현근,너무 재밌습니다 ㅎ,5,2022,9,14,1,긍정,[0.9777405]
21052,김형태,잼나요 생존게임 최고,5,2022,8,12,1,긍정,[0.97522146]
21053,이원형,굿 광고적어서리,5,2022,9,4,1,긍정,[0.9680894]
21054,Kyoung Joo Jeon,한마디로 하면 그냥 재밌다 이에요,5,2022,8,27,1,긍정,[0.9749017]
21055,김수환,심심할때 하면 재밌음,5,2022,9,8,1,긍정,[0.8915706]
21056,BM L,굿 잼나료 광고 없네요,5,2022,11,3,1,긍정,[0.96024686]
21057,윤성민,너무 재미있어요ㅎ,5,2022,10,29,1,긍정,[0.97786295]
21058,이상욱,재미있게 잘 하고있습니다,5,2022,11,15,1,긍정,[0.9725417]
21059,Jung Chan Lee,너무제미있는 갓겜이네요 ㅎㅎ,5,2022,9,10,1,긍정,[0.98336524]
21060,황성민,재밌네요 시간때우기,5,2022,10,1,1,긍정,[0.8765874]
21061,김정현,잼남대신손가락 겁나 뜨거움 ㅋ,5,2023,1,27,1,긍정,[0.9288698]
21062,박준우,개발자님 제가 새게임을 시작하고 싶은데 어떻게 해야하나요,5,2022,11,5,1,긍정,[0.6564083]
21063,정다운,재미있어요 너무좋아요,5,2022,10,9,1,긍정,[0.9799857]
21064,치킨,잼따 시간 잘가네,5,2022,12,8,1,긍정,[0.8699134]
21065,김경국,오랜만에 재미있었네요,5,2022,8,20,1,긍정,[0.93694353]
21066,최건희,재미있는 게임 이네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,2022,10,31,1,긍정,[0.9111089]
21067,패티버거,중독성이 강한게임입니다,5,2022,9,20,1,긍정,[0.9642075]
21068,이기호,시간이 분입니다,5,2022,10,2,1,부정,[0.6579407]
21069,개사기꾼,시간 언제 이만큼 지났지 하는 게임 졸 잼,5,2022,9,20,1,긍정,[0.9733836]
21070,김재탁,처음하는데 재밈있네요 시간가는줄 모르겠어요,5,2022,9,12,1,긍정,[0.9724426]
21071,강수경,이게임 되게 재미있는게임 이에요,5,2022,10,19,1,긍정,[0.97471607]
21072,닭다리,챕터까진 재밌는데 이 뒤는 아직 모르겠네요,5,2022,9,18,1,긍정,[0.74806446]
21073,이재호,내가 하는 게임 중 제일 재밌다 진짜,5,2022,9,9,1,긍정,[0.98322093]
21074,SkyMoonRabbit,문의 친절,5,2023,1,30,1,긍정,[0.76578593]
21075,노혜영,시간떼우기 아쥬좋아요,5,2022,10,29,1,긍정,[0.9041168]
21076,집버린패밀리,너무 재미있게하고있어요,5,2022,11,16,1,긍정,[0.9802167]
21077,Seok bong kang,아주 재미있습니다 굿,5,2022,11,2,1,긍정,[0.9813415]
21078,림림 (value investor),재미짐 시간순삭,5,2022,10,12,1,긍정,[0.95947266]
21079,김지성,와우 시간가는줄 ㅎㅎ,5,2022,12,9,1,긍정,[0.9566011]
21080,현진,너무 재밌어요 시간 가는줄 몰라요,5,2022,10,14,1,긍정,[0.9828584]
21081,비루한찐감자네,재밌네요 계속해볼게요,5,2022,9,23,1,긍정,[0.92692137]
21082,김현화,망 겜인데 재밌음,5,2022,12,8,1,긍정,[0.89944124]
21083,김정욱,한번해보니 푹 빠지네요,5,2022,11,14,1,긍정,[0.97389835]
21084,정대용,재밌네요뇨요,5,2023,2,25,1,긍정,[0.9572153]
21085,조원혜,굳 몰입감이 좋네요,5,2022,12,14,1,긍정,[0.9731897]
21086,조민정,너무 재밌어요 추천합니다,5,2022,9,9,1,긍정,[0.9841644]
21087,홍82년,싸랑합니다 싸랑합니다 싸랑합니다 싸랑합니다 싸랑합니다 싸랑합니다,5,2023,1,7,1,긍정,[0.66188484]
21088,국국밥,인기많고재미다해보셈,5,2022,10,27,1,긍정,[0.9676569]
21089,김현성,재밌다 현질겜이다,5,2023,1,18,1,긍정,[0.8758281]
21090,시공태왕,개꿀잼 중독성 좋고 ㅋㅋ 도전의식을 불러오네요,5,2022,10,4,1,긍정,[0.9843752]
21091,이진섭,너무 재미있네요ㅋ,5,2022,9,21,1,긍정,[0.9687292]
21092,남이현우,어려운데 재밌어요 ㅋㅋㅋ,5,2022,9,10,1,긍정,[0.9288463]
21093,민은혜,보석을 별로 안주는것빼고다재미있습니다,5,2022,11,4,1,긍정,[0.87807596]
21094,JISU KIM,스트레스풀기좋네요,5,2022,10,28,1,긍정,[0.91185826]
21095,Pi Lee,재밌네 시간 가네 금방 너무,5,2022,9,23,1,긍정,[0.89523757]
21096,신도현,거래하는 기능 하게 해주세요 그리고 같이 좀비 죽이는 기능도 생기게 해주세요,5,2022,10,9,1,긍정,[0.68044907]
21097,고성능아재,할만하네요 재미있어요,5,2022,9,27,1,긍정,[0.9628934]
21098,문태연,와 진짜 겜시간은 짧은데 내 주말이 사라졌어 ㅠ 내 주말 돌려내,5,2022,9,3,1,부정,[0.6753198]
21099,버미,정말로 잼있게 하세요,5,2022,12,4,1,긍정,[0.9384955]
21100,주향진,너무제미있어서 제 동셍도 해요,5,2022,9,24,1,긍정,[0.9835043]
21101,허지,게임 잼게 잘하고 있어요,5,2022,9,7,1,긍정,[0.96624804]
21102,셀레버,엄청 재미있따 ㅋㅋㅋ,5,2022,11,9,1,긍정,[0.9798585]
21103,박초롱,굿 너무 재밋네요,5,2022,10,19,1,긍정,[0.9766258]
21104,철균이,꿀잼이요 시간가는지 모르것네요,5,2023,2,25,1,긍정,[0.97566754]
21105,이은지,재밌고 슬릴감있어요,5,2022,10,9,1,긍정,[0.9747025]
21106,김혜영,젬나게 하고있어요,5,2023,1,9,1,긍정,[0.9001688]
21107,구찌,보상이 조금만 더 후했으면,5,2022,9,20,1,긍정,[0.84333843]
21108,호이포이,재밌어요 현질안해도될듯,5,2022,9,28,1,긍정,[0.9670387]
21109,Minsu Kim,즐거운 시간 보내세요,5,2022,11,19,1,긍정,[0.7589146]
21110,정동호,재미있드아 시간잘간다,5,2022,11,9,1,긍정,[0.9519881]
21111,신주원,벵말 재밌어요,5,2022,9,22,1,긍정,[0.9771752]
21112,최민주,여러분 이게임보석모으면상자까다가급나옴안나오면다시모으세요,5,2022,12,5,1,부정,[0.6260456]
21113,하경주,오 그래도 재밌네요 이겜 추천이요,5,2022,8,23,1,긍정,[0.96616334]
21114,정동섭,이건 스트레스 확실히 풀리는 게임 이에요,5,2022,9,24,1,긍정,[0.980606]
21115,김단우,이거 은근 재미있습니다,5,2022,10,23,1,긍정,[0.889534]
21116,최규범,이 회사 게임들은 취향에 맞는 게임이 많네요,5,2022,8,21,1,긍정,[0.8524658]
21117,김진웅,시간때우기 너무좋아요,5,2022,9,29,1,긍정,[0.9607424]
21118,정영수,재밋내요 ㅎㅎㅎ,5,2023,1,16,1,긍정,[0.9335491]
21119,이일우,재미있네요 잘하고있습니다,5,2022,8,19,1,긍정,[0.9656045]
21120,존커터,잘만들어진게임이네요,5,2022,9,18,1,긍정,[0.96992874]
21121,손호현,새로운 형식의 게임 그것에 나는 반했다,5,2022,9,18,1,긍정,[0.9075668]
21122,김인철,근ㅇ젇읮ㅂ짓ㅇㅋ ㅋ ㅋ,5,2023,2,19,1,긍정,[0.94348496]
21123,비상구,재밌다 한번 해봐,5,2022,12,15,1,긍정,[0.9664513]
21124,윤찬우,히히히ㅣㅎ히 재믻다,5,2022,8,27,1,긍정,[0.96415937]
21125,용쿠,오랜만에 좀 할만한거 나온듯 ㅋㅋ,5,2022,10,15,1,긍정,[0.90449375]
21126,박다건,이 게임 정말재미있어여 꼭 다운로드 하세요,5,2022,9,22,1,긍정,[0.984072]
21127,유종말,ㄷㄷ 완전 굿굿 완전재미있다 ㄷㄷ,5,2022,9,21,1,긍정,[0.9828644]
21128,제이킴,중독성 쩌네요 일단 잼납니다,5,2022,10,4,1,긍정,[0.94574606]
21129,정일태,엄청나게 재미있어요,5,2022,10,1,1,긍정,[0.9803232]
21130,김은성,어럽다 그런대 재밌다,5,2022,11,26,1,긍정,[0.9535489]
21131,JIN J,월드컵관련재미있어요,5,2022,11,24,1,긍정,[0.9160452]
21132,윤정환,분정도 킬링타임으로 좋아요,5,2022,9,29,1,긍정,[0.9753272]
21133,이정규,여기 게임 다 너무 좋아요 잼나요ㅎㅎ,5,2022,9,9,1,긍정,[0.9839947]
21134,김길용,응응나내폰에서최강임,5,2022,12,4,1,긍정,[0.9239373]
21135,양쉥,현금유도는 있지만 굳이 안쓰고 할만해요재밌음,5,2022,10,3,1,긍정,[0.91770476]
21136,이화원,원결제했는데 왜보석이안들어오죠 짜증나네,5,2022,8,25,1,부정,[0.93975985]
21137,강선희,보스가 쩨일 재밌음,5,2022,11,17,1,긍정,[0.9702471]
21138,이세영,이게임자체가 제미있고 좀비들을죽이면서 스트래스도 풀려요 꼭 해보세요,5,2022,10,23,1,긍정,[0.98324883]
21139,Sung Hun Cho,박진감 넘치네요 잼있습니다 ㅎ,5,2022,10,2,1,긍정,[0.9691329]
21140,서연희,재미있게 플레이하고 있어요,5,2022,10,22,1,긍정,[0.9658229]
21141,Victor Min,아직까진 빅재미 챕터 원 깸,5,2022,8,20,1,긍정,[0.9393449]
21142,4후세계,빠져나올수 없다,5,2022,11,17,1,긍정,[0.6984152]
21143,박민규,굿중독성 강한겜이네요,5,2022,9,14,1,긍정,[0.9746387]
21144,김성민,캐릭터 외형 변경이랑 세트효과 도입해주세요,5,2022,9,17,1,긍정,[0.87913567]
21145,hj cho,완전 최고 완전 재밌어,5,2022,8,14,1,긍정,[0.984432]
21146,샘블,유저끼리 멀티 없는 게 좀 아쉽다,5,2022,10,8,1,부정,[0.6741001]
21147,허성명,재미있습니다 시간가는줄 모르겠네요,5,2022,10,28,1,긍정,[0.9637034]
21148,지르,가볍게 꿀잼임ㅋㅋ,5,2022,12,26,1,긍정,[0.97610056]
21149,황원호,재밋어요,5,2022,12,29,1,긍정,[0.93196005]
21150,조민성,재밌음 다만 무기종류 증가 ㄱㄱ,5,2022,10,24,1,긍정,[0.9659535]
21151,안윤미,이 게임을 정말 재밌습니다,5,2022,11,8,1,긍정,[0.9831822]
21152,배영남,개 더 살아봐야 남한테 도움안되니 ㅋㅋㅋ 지금 걸어가고 있어요 맛있게 드세요,5,2022,9,16,1,긍정,[0.9636819]
21153,황창현,재밌어요 시간 가는줄 몰라요,5,2022,11,19,1,긍정,[0.97165537]
21154,이지영,급장비잘나옴잘나옴,5,2023,1,27,1,긍정,[0.91802084]
21155,서동현,지금 방금스테이지 깼는데 좀 어령웠습니다,5,2022,9,17,1,긍정,[0.54522485]
21156,박용남,재밌고 좋아요 진짜 좋아요 또 좋아요,5,2022,11,4,1,긍정,[0.98451024]
21157,양서진,너무 재미있음 ,5,2022,9,26,1,긍정,[0.97284454]
21158,홍성덕,아이들과 재미나게 하고있어요,5,2022,11,7,1,긍정,[0.9502225]
21159,엄태식,시간때우기 최고,5,2022,11,10,1,긍정,[0.97461414]
21160,김흔선티비,이거 너무 중독적 이에요,5,2022,10,12,1,긍정,[0.97400415]
21161,최원호,은근 중독성이 ,5,2023,1,2,1,긍정,[0.90482384]
21162,안혜인TV,시간 가는줄 모른다절대 하지마,5,2022,12,14,1,긍정,[0.8750226]
21163,이상훈,중독성있고 화끈하네요,5,2022,11,10,1,긍정,[0.9773456]
21164,김영선,심장 쫄깃쫄깃 가끔 시간날때 하기좋아요,5,2022,8,18,1,긍정,[0.9799974]
21165,김용자,너무 재밌어요,5,2022,11,13,1,긍정,[0.97894627]
21166,정유신,모바일게임 잘 안 하는데핵잼,5,2022,9,10,1,긍정,[0.97117686]
21167,서원나,급 겁나신나고 겁나재밌음 꿀잼,5,2022,12,7,1,긍정,[0.9844433]
21168,해파리,스트레스 날리기에 매우 좋음,5,2022,9,10,1,긍정,[0.9756463]
21169,구본건,가볍게 하기 괜찮내요,5,2022,12,30,1,긍정,[0.8505776]
21170,Nam nyangachi,시간 조지기 퇴고에요,5,2023,2,23,1,부정,[0.7230588]
21171,석근욱,보다보면 푹 빠지는 겜,5,2022,9,10,1,긍정,[0.91186774]
21172,전재운,심심할때하면매우재미어요,5,2022,9,3,1,긍정,[0.8878482]
21173,남취문객,재미있는 겜 심심할때,5,2022,10,14,1,긍정,[0.8780433]
21174,ym “한사람만” l,게임이 너무 재미있어요,5,2022,8,16,1,긍정,[0.9803665]
21175,김미정,진짜재밌다 추천해요,5,2022,9,4,1,긍정,[0.9839638]
21176,Yejoon gogo,개꿀잼더이성설명할게없음,5,2022,9,25,1,긍정,[0.95145214]
21177,김형근,유명한 게임 하고 같은데 재밌어요,5,2022,9,11,1,긍정,[0.9769985]
21178,조재현,최고 킬링타임용,5,2022,9,30,1,긍정,[0.9766063]
21179,유호연구소,너무재미있게 하고 있습니다,5,2022,9,8,1,긍정,[0.9808313]
21180,기똥찬TV,아이들이 좋아해요 물론 저도,5,2022,10,31,1,긍정,[0.94436306]
21181,김진광,잼남 과금 없이 즐길수 있어요,5,2022,10,18,1,긍정,[0.94125164]
21182,페이지리드,뭐 어쩌라구 ,5,2023,2,11,1,부정,[0.70473146]
21183,구독좋아요,재미있게 플레이하고있습니다,5,2022,8,17,1,긍정,[0.9657768]
21184,최재순,이 게임은 완벽 그 자체,5,2022,9,23,1,긍정,[0.9843673]
21185,조슈아,벰서보다 더재밌습니다,5,2022,9,30,1,긍정,[0.97297376]
21186,최상진,미친게임 이건 안 재미있을 수 없음,5,2022,10,19,1,부정,[0.5716282]
21187,부조리한인간,데이터오류수정이 안되요,5,2022,10,3,1,부정,[0.7449033]
21188,lucy lucy,이건 진짜 꿀잼 입니다 무조건 깔으세요,5,2022,11,9,1,긍정,[0.98446554]
21189,yo Jj,아주 재미나요 한번 해보세요,5,2022,8,24,1,긍정,[0.97112906]
21190,박재효,너무무너재미있어요왜대박,5,2022,9,3,1,긍정,[0.9815611]
21191,seongsoo Lee,궁굿 잼있어오ㅡㅋㅋ,5,2023,2,17,1,긍정,[0.96832687]
21192,김석용,너무 재밌었어요ㅋㅋㅋ,5,2022,10,22,1,긍정,[0.97758216]
21193,김민하,골드가 부족해요ㅠㅠ,5,2023,1,7,1,긍정,[0.6851452]
21194,김창환,재밌네요 시간 순삭,5,2022,11,7,1,긍정,[0.9576524]
21195,우리나,최초 구매 팝업에서 안넘어갑니다 테스트해보고 올리시지,5,2022,10,23,1,부정,[0.778506]
21196,Kim탑이,가볍게 하기 좋습니다 추천,5,2022,10,20,1,긍정,[0.97708976]
21197,김태영,간결하고 재미 있어요,5,2022,11,12,1,긍정,[0.97092324]
21198,서연하,진짜 너무 재밌어요,5,2022,9,7,1,긍정,[0.9827749]
21199,이정무,해보면계속하게됨,5,2022,10,10,1,긍정,[0.9075962]
21200,성일현,잼나요 은근 중독성 심하네요,5,2022,8,19,1,긍정,[0.9060212]
21201,치킨,할거없을때하면 좋은겜임,5,2022,9,22,1,긍정,[0.8743758]
21202,함예지,재밌게 잘하구 이써요,5,2022,9,29,1,긍정,[0.9770035]
21203,이이현수,이런겜 너믄 좋아합니다,5,2022,9,3,1,긍정,[0.96578515]
21204,HyunJong Lee,고릴라 에서 만든건 잼있게 하고있는거 같아요,5,2022,8,20,1,긍정,[0.973898]
21205,종민,꿀잼 근데 무기 필요없는거 갖다 팔고싶어요,5,2022,9,2,1,긍정,[0.9702665]
21206,강남건,재미 있게 속이풀림ㅋ,5,2022,11,12,1,긍정,[0.94185734]
21207,윤혜진,너무 재밌어요 최고,5,2022,9,11,1,긍정,[0.9842606]
21208,조수경,너무너무 즐겁고스튼레스 호수분리 됨,5,2022,10,14,1,긍정,[0.8681794]
21209,김영성,탕탕탕 일째하고있어요 푹 빠졌음 존잼,5,2022,11,7,1,긍정,[0.98415077]
21210,Chanhyo Lee,재밋어요 난이도는 있는편인듯,5,2022,9,29,1,긍정,[0.8949158]
21211,남상진,돈이 넘쳐나요 돈 쓸 거리좀 만들어주세요,5,2022,12,14,1,긍정,[0.6113679]
21212,정한별,할만함 현질없으면 힘듬,5,2022,9,25,1,부정,[0.6824343]
21213,이명호,엄청 재밌는 게임 입니다,5,2022,8,17,1,긍정,[0.9837821]
21214,돈키호테,ㅎㅎ시간때우기좋음,5,2022,9,13,1,긍정,[0.8707982]
21215,Moonn Shine,ㅋㅋㅋ 중독성때메 놓질못하고있습니답,5,2022,11,16,1,긍정,[0.97156256]
21216,박성진,대박임굿,5,2023,1,15,1,긍정,[0.9799247]
21217,ECOKOREA,ㅈㄴㅅㅡㅡ즈즈즈,5,2022,12,25,1,긍정,[0.88322604]
21218,최윤호 TV,중독성 오짐 꼭 플레이,5,2022,10,10,1,긍정,[0.9842167]
21219,박지훈,재미있어요,5,2022,11,21,1,긍정,[0.95106906]
21220,악마TV,진짜 재밌어요한번 해보세요,5,2022,9,8,1,긍정,[0.9840613]
21221,정시우,그냥 재미있어서 도박됌,5,2022,10,30,1,긍정,[0.7761613]
21222,송유근,시간떼우기 좋은게임,5,2022,10,8,1,긍정,[0.8491283]
21223,이주희,귀엽고 좋내요,5,2022,9,25,1,긍정,[0.97348636]
21224,윤종현,챕터 사람깨라고 만든거맞음 그래도 잼있음,5,2022,10,3,1,긍정,[0.7678518]
21225,정규민,장비가 개사기이긴한데 그래도 무과금으로해도 개오짐,5,2022,8,22,1,부정,[0.5299642]
21226,아들만셋,너무 좋아요 감사합니다,5,2022,9,18,1,긍정,[0.98398906]
21227,Jeongmin Hong,지루하지 않고 재밌네요 ,5,2022,9,19,1,긍정,[0.9784052]
21228,hyunjun ahn,너무재밋어요 ㅋㅋ 시간보내기짱,5,2022,8,12,1,긍정,[0.9796133]
21229,하투,재미있는 게임이네용,5,2022,8,30,1,긍정,[0.9459241]
21230,소판돈,단순 재미 좋음,5,2022,8,22,1,긍정,[0.95794266]
21231,김인 (K&김),정말 아무 생각없이 놀기 좋아요,5,2022,10,13,1,긍정,[0.9738791]
21232,Cocodad,모바일버전 뱀파이어서바이얼 하는것처럼 잼나게함,5,2022,8,25,1,긍정,[0.8652881]
21233,말까,진짜졸라재밌습니다 최고에요,5,2022,9,1,1,긍정,[0.9845567]
